wkt_geom,geocod,mun,uf,fev_25,fev_26,fev_27,fev_28,fev_29,mar_01,mar_02,mar_03,mar_04,mar_05,mar_06,mar_07,mar_08,mar_09,mar_10,mar_11,mar_12,mar_13,mar_14,mar_15,mar_16,mar_17,mar_18,mar_19,mar_20,mar_21,mar_22,mar_23,mar_24,mar_25,mar_26,mar_27,mar_28,mar_29,mar_30,mar_31
Point (-65.57428400000000579 -1.8664369999999999),1302801,MARAÃ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-57.71503400000000283 -3.38642799999999999),1302900,MAUÉS,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-56.7167699999999968 -2.18898400000000004),1303007,NHAMUNDÁ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-59.09307400000000143 -3.88759299999999985),1303106,NOVA OLINDA DO NORTE,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-60.94881099999999918 -2.62343200000000021),1303205,NOVO AIRÃO,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Point (-60.37704599999999999 -5.12266900000000014),1303304,NOVO ARIPUANÃ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-56.73629199999999884 -2.62705300000000008),1303403,PARINTINS,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,3
Point (-67.00209700000000623 -7.71404400000000035),1303502,PAUINI,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-60.02564699999999931 -2.05842899999999984),1303536,PRESIDENTE FIGUEIREDO,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-59.70473799999999898 -2.69330200000000008),1303569,RIO PRETO DA EVA,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-65.02002299999999479 -0.41669499999999998),1303601,SANTA ISABEL DO RIO NEGRO,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-67.94648499999999558 -3.10748600000000019),1303700,SANTO ANTÔNIO DO IÇÁ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Point (-67.08364299999999503 -0.136463),1303809,SÃO GABRIEL DA CACHOEIRA,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-68.94485299999999484 -3.46650999999999998),1303908,SÃO PAULO DE OLIVENÇA,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-57.87034599999999784 -2.57015299999999991),1303957,SÃO SEBASTIÃO DO UATUMÃ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-58.21480100000000135 -2.83642700000000003),1304005,SILVES,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-69.94624399999999298 -4.23188399999999998),1304062,TABATINGA,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-63.18709499999999935 -5.62422399999999989),1304104,TAPAUÁ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-64.70842000000000382 -3.3483719999999999),1304203,TEFÉ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-67.77648200000000145 -2.86109100000000005),1304237,TONANTINS,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-65.15534599999999443 -2.98360899999999996),1304260,UARINI,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-57.75982799999999884 -2.53661199999999987),1304302,URUCARÁ,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-58.15964100000000059 -3.134633),1304401,URUCURITUBA,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-61.42058999999999713 3.6521180000000002),1400027,AMAJARI,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-61.31402200000000136 2.9938229999999999),1400050,ALTO ALEGRE,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-60.67053299999999894 2.81668200000000013),1400100,BOA VISTA,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,8,9,9,9,13,13,19
Point (-59.87800699999999665 3.35028900000000007),1400159,BONFIM,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3
Point (-60.60206300000000113 2.60766600000000004),1400175,CANTÁ,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-61.14917700000000167 1.803871),1400209,CARACARAÍ,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-59.69480999999999682 0.87267499999999998),1400233,CAROEBE,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-61.05225899999999939 2.168215),1400282,IRACEMA,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-60.91151899999999841 2.47977200000000009),1400308,MUCAJAÍ,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-59.63520599999999661 3.88297800000000004),1400407,NORMANDIA,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-61.14730600000000038 4.47525900000000032),1400456,PACARAIMA,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-60.42506000000000199 0.937195),1400472,RORAINÓPOLIS,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-59.9060440000000014 0.94715700000000003),1400506,SÃO JOÃO DA BALIZA,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-60.0282669999999996 1.01811199999999991),1400605,SÃO LUIZ,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-60.19571599999999734 4.58544000000000018),1400704,UIRAMUTÃ,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.88440400000000352 -1.72347000000000006),1500107,ABAETETUBA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Point (-48.3967620000000025 -4.9513910000000001),1500131,ABEL FIGUEIREDO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.20045600000000263 -1.9634370000000001),1500206,ACARÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-50.39142799999999767 -0.15917200000000001),1500305,AFUÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-50.48527500000000146 -6.80494899999999969),1500347,ÁGUA AZUL DO NORTE,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-54.74086199999999991 -1.95139799999999997),1500404,ALENQUER,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-52.57683500000000265 -1.527339),1500503,ALMEIRIM,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-52.21437600000000145 -3.20565999999999995),1500602,ALTAMIRA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.94500099999999776 -0.98445099999999996),1500701,ANAJÁS,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.37206700000000126 -1.36871399999999999),1500800,ANANINDEUA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,5,6
Point (-51.20162200000000041 -3.476105),1500859,ANAPU,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-46.64164600000000149 -1.02292099999999997),1500909,AUGUSTO CORRÊA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.55617500000000319 -2.12937600000000016),1500958,AURORA DO PARÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-55.33073399999999964 -3.60559500000000011),1501006,AVEIRO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-50.2219869999999986 -1.88980799999999993),1501105,BAGRE,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.67275300000000016 -2.79196199999999983),1501204,BAIÃO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-50.40604700000000093 -7.35107200000000027),1501253,BANNACH,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.62707300000000288 -1.50576700000000008),1501303,BARCARENA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.48782599999999832 -1.45984500000000006),1501402,BELÉM,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,4,6,6,9,10,12,17,21
Point (-54.94267500000000126 -2.64902000000000015),1501451,BELTERRA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.24183599999999927 -1.36143799999999993),1501501,BENEVIDES,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.59904000000000224 -5.04736299999999982),1501576,BOM JESUS DO TOCANTINS,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.30589200000000005 -1.36747400000000008),1501600,BONITO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-46.76575400000000116 -1.0535239999999999),1501709,BRAGANÇA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-52.5434410000000014 -3.29780400000000018),1501725,BRASIL NOVO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.40576000000000079 -5.70729600000000037),1501758,BREJO GRANDE DO ARAGUAIA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.56987999999999772 -3.7781349999999998),1501782,BREU BRANCO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-50.48089499999999674 -1.69073699999999993),1501808,BREVES,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.03587499999999721 -1.51399100000000009),1501907,BUJARU,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-46.54739099999999752 -1.75289699999999993),1501956,CACHOEIRA DO PIRIÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.9606679999999983 -1.00878599999999996),1502004,CACHOEIRA DO ARARI,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.49783000000000044 -2.24683799999999989),1502103,CAMETÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.84895800000000321 -6.53219700000000003),1502152,CANAÃ DOS CARAJÁS,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.17512599999999878 -1.192442),1502202,CAPANEMA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.06282499999999658 -1.74618699999999993),1502301,CAPITÃO POÇO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.92664299999999855 -1.29575700000000005),1502400,CASTANHAL,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Point (-49.98931900000000184 -0.162437),1502509,CHAVES,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.28872799999999899 -0.932091),1502608,COLARES,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.26450100000000276 -8.26486399999999932),1502707,CONCEIÇÃO DO ARAGUAIA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.94988699999999682 -1.98452099999999998),1502756,CONCÓRDIA DO PARÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-50.7715779999999981 -7.8111069999999998),1502764,CUMARU DO NORTE,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.60221399999999647 -6.09682000000000013),1502772,CURIONÓPOLIS,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.79152299999999798 -1.809423),1502806,CURRALINHO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-55.11967899999999787 -1.88992899999999997),1502855,CURUÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.85126499999999794 -0.73249600000000004),1502905,CURUÇÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.55591499999999883 -4.29077800000000043),1502939,DOM ELISEU,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.37395200000000273 -6.10352500000000031),1502954,ELDORADO DOS CARAJÁS,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-56.74575300000000055 -2.1729750000000001),1503002,FARO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.69757800000000003 -7.55870100000000011),1503044,FLORESTA DO ARAGUAIA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.04504599999999925 -1.931697),1503077,GARRAFÃO DO NORTE,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.10104499999999916 -3.84246800000000022),1503093,GOIANÉSIA DO PARÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-51.64369599999999849 -1.40491799999999989),1503101,GURUPÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.62237499999999812 -1.12432200000000004),1503200,IGARAPÉ-AÇU,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.96229900000000157 -1.9831160000000001),1503309,IGARAPÉ-MIRI,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.91339299999999923 -1.42658200000000002),1503408,INHANGAPI,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.49971800000000144 -2.55752900000000016),1503457,IPIXUNA DO PARÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.44075600000000037 -1.77147499999999991),1503507,IRITUIA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-55.99004899999999907 -4.26372899999999966),1503606,ITAITUBA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Point (-49.32442600000000255 -5.12883699999999987),1503705,ITUPIRANGA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-57.76633999999999958 -6.22355199999999975),1503754,JACAREACANGA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.11278200000000282 -4.44840500000000016),1503804,JACUNDÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-56.09499799999999681 -2.15525300000000009),1503903,JURUTI,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.38153400000000204 -1.8919490000000001),1504000,LIMOEIRO DO AJURU,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.55228999999999928 -2.04770699999999994),1504059,MÃE DO RIO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.59918199999999899 -0.79584999999999995),1504109,MAGALHÃES BARATA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.14202499999999674 -5.35260599999999975),1504208,MARABÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Point (-47.45526799999999668 -0.76241899999999996),1504307,MARACANÃ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.70254899999999765 -0.71215099999999998),1504406,MARAPANIM,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.34053600000000017 -1.34641699999999997),1504422,MARITUBA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Point (-52.88834500000000105 -3.44541699999999995),1504455,MEDICILÂNDIA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-50.71746499999999713 -1.80344700000000002),1504505,MELGAÇO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.50902299999999912 -2.5828730000000002),1504604,MOCAJUBA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-48.76719899999999797 -1.88588899999999993),1504703,MOJU,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-54.07337499999999864 -2.00332800000000022),1504802,MONTE ALEGRE,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.21683199999999658 -1.53002600000000011),1504901,MUANÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-46.96209300000000297 -2.26762599999999992),1504950,NOVA ESPERANÇA DO PIRIÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.07988699999999938 -4.92308599999999963),1504976,NOVA IPIXUNA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.39320200000000227 -1.2041440000000001),1505007,NOVA TIMBOTEUA,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-55.41987000000000307 -7.03483600000000031),1505031,NOVO PROGRESSO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.94863800000000253 -4.24814899999999973),1505064,NOVO REPARTIMENTO,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-55.51632399999999734 -1.90923500000000002),1505106,ÓBIDOS,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-49.85510599999999926 -2.00473400000000002),1505205,OEIRAS DO PARÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-55.86280000000000001 -1.76375400000000004),1505304,ORIXIMINÁ,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-47.1176189999999977 -1.54894700000000007),1505403,OURÉM,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-51.09083300000000349 -6.7406170000000003),1505437,OURILÂNDIA DO NORTE,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
